,id,question,company,answer
317,826,烟台杰瑞石油服务集团股份有限公司的产品和服务主要应用于哪个行业？,烟台杰瑞石油服务集团股份有限公司,该公司的产品和服务主要应用于石油行业。
318,827,大博医疗科技股份有限公司合并报表中商誉的金额是多少？,大博医疗科技股份有限公司,"17,246,983.21"
319,830,兰州海默科技股份有限公司的销售方式主要有哪两种？,兰州海默科技股份有限公司,国内销售和国外销售。
320,834,2009年南京中电联环保股份有限公司支付给职工以及为职工支付的现金共计为多少？,南京中电联环保股份有限公司,2009年支付给职工以及为职工支付的现金共计为588.69万元。
321,835,根据中国证监会颁布《上市公司行业分类指引（ 2012 年修订）》，中国铁路通信信号股份有限公司所属的行业是？,中国铁路通信信号股份有限公司,根据中国证监会颁布《上市公司行业分类指引（2012年修订）》，属于制造业中的铁路、船舶、航空航天和其他运输设备制造业。
322,836,云南沃森生物技术股份有限公司生产的的冻干A、C群脑膜炎球菌多糖结合疫苗具有怎样的国际地位？,云南沃森生物技术股份有限公司,"冻干A、C群脑膜炎球菌多糖结合疫苗在內毒素含量、游离多糖含量、多糖含量、免疫原性、异常毒性等关键指标方面高于欧洲药典标准，质量标准的提高保证了本公司冻干A、C群脑膜炎球菌多糖结合疫苗的高安全性和高有效性。此外，该产品是唯一一家按照国家一类新药标准申请注册并获得生产批件的A、C脑膜炎球菌结合疫苗生产企业，产品技术含量高，该产品研发获国家863重大项目支持，且项目产业化获国家发改委""2009年关键产业领域自主创新及高技术产业化专项""支持。"
323,837,浙江双飞无油轴承股份有限公司收入是否与其下游客户规模匹配？,浙江双飞无油轴承股份有限公司,从上表可以看出，公司直销收入以国内市场为主，销售占比超过 90%。因此，可以得出结论，公司的收入与其下游客户规模相匹配。
324,843,内蒙古君正能源化工股份有限公司发行前每股净资产为多少元？,内蒙古君正能源化工股份有限公司,发行前每股净资产为2.92元。
325,844,兰州海默科技股份有限公司的实际控制人是谁？,兰州海默科技股份有限公司,窦剑文
326,847,深圳信立泰药业股份有限公司注射盐酸头孢吡肟（信力威、1.0 克装）在2006 年、2007 年、2008 年、2009 年1-6 月的最高零售价格分别为多少？,深圳信立泰药业股份有限公司,23.50
327,851,广东银禧科技股份有限公司的控股股东是谁？,广东银禧科技股份有限公司,银禧集团是发行人的控股股东。
328,853,目前新疆浩源天然气股份有限公司的上游供应商是？,新疆浩源天然气股份有限公司,中石油、中国石油化工股份有限公司、中国海洋石油总公司
329,854,大博医疗科技股份有限公司的主要技术有哪些？,大博医疗科技股份有限公司,"
公司主要的技术包括阳极氧化技术、微弧氧化技术、喷砂酸蚀技术、双向拉伸技术以及热压复合技术。此外，公司还拥有多项专利和科研项目，涵盖了创伤类、脊柱类、神经外科等多个领域。"
330,855,上海真兰仪表科技股份有限公司何时完成与主业不相关的电气业务剥离？,上海真兰仪表科技股份有限公司,2020年11月，真兰仪表完成了对真兰电气的剥离。
331,856,中国铁路通信信号股份有限公司生产经营中是否涉及环境污染？如果涉及，涉及环境污染的环节有哪些？,中国铁路通信信号股份有限公司,"危险废物: 电镀污泥、有机溶剂、乳化液、废油、其他
主要污染物及报告期内排放量:
废气:二氧化硫、氮氧化物
废水:化学需氧量、氨氮
危险废物:危险化学品废弃物"
332,857,读者出版传媒股份有限公司的主要业务是什么？,读者出版传媒股份有限公司,"以下是依据给定材料回答的结果：
该项目主要包括两个方面的业务：一是期刊、图书等传统出版物的营销与发行服务；二是针对业务发展需要，各营销分部担负着提升产品品牌形象、增强市场渗透力度、扩大当地市场占有率的任务。
主要经济指标名称  数值  
年均投资利润率  34.73% 
内部收益率  17.21% 
投资回收期  4.44 年"
333,862,北京天宜上佳高新材料股份有限公司的注册资本是多少？,北京天宜上佳高新材料股份有限公司,"3,000万元"
334,866,2015年2016 年，汉嘉设计集团股份有限公司主营业务成本中，人工费用占主营业务成本比例分别为多少？,汉嘉设计集团股份有限公司,2015年，主营业务成本中，人工费用占比为27.78%；2016年，主营业务成本中，人工费用占比为27.49%。
335,867,浙江双飞无油轴承股份有限公司客户为哪些行业的企业？,浙江双飞无油轴承股份有限公司,汽车、汽车零部件轴瓦行业、重型汽车生产基地、国内工程机械制造商、全球知名轴承供应商、世界知名的气动元件制造商、国内知名油泵制造商、汽车减振器生产商。
336,868,湖南长远锂科股份有限公司的采购模式是怎样的？,湖南长远锂科股份有限公司, 公司采取以销定产为主的生产模式，以销售计划为导向，制定生产计划并实施。公司每月根据市场行情与客户订单需求制定销售计划，根据销售计划实时调整生产计划。生产部门根据拟定的生产计划调整生产线所需的人工、原材料等生产资源，合理控制生产规模与工艺参数，保证生产与销售的高度衔接。由于客户对各类产品参数的需求不同，即便是标准型号的产品，也可以根据客户的需求做出特定的产品改性处理，例如微调不同元素的比例、加入少数其他改性元素等。销售部门对接客户了解产品的具体需求传递给研发部门，研发根据需求制定具体的生产工艺技术参数并传递给生产部门，生产部门以此为依据调节工艺流程执行生产工艺技术参数，保证产品性能满足客户需求。
337,871,浙江开尔新材料股份有限公司成立时主要产品有什么？,浙江开尔新材料股份有限公司,内立面装饰搪瓷钢板和搪瓷波纹板传热元件。
338,878,青海互助青稞酒股份有限公司本次发行后总股本不超过多少？,青海互助青稞酒股份有限公司,"450,000,000"
339,880,华达汽车科技股份有限公司的下游行业是什么？主要客户有哪些？,华达汽车科技股份有限公司,汽车制造业。主要客户包括上汽大众、一汽-大众、上汽通用、上汽通用五菱、长安汽车、北京现代、东风日产、长安福特、长城汽车、一汽丰田等。
340,881,根据读者出版传媒股份有限公司招股意向书，2013年我国新闻出版产业的利润总额是多少？,读者出版传媒股份有限公司,"根据给定材料，2013年我国新闻出版产业的利润总额是48,071.0万美元。可以回答问题。"
341,884,内蒙古君正能源化工股份有限公司产业链的核心环节是什么？,内蒙古君正能源化工股份有限公司,"能否根据给定材料回答问题: 能
产业链的核心环节是氯碱行业。"
342,885,海南双成药业股份有限公司的核心技术优势是什么？,海南双成药业股份有限公司,公司的核心技术优势为规模化、低成本、符合 GMP要求地生产高品质的化学合成多肽药物原料药和制剂。公司在化学合成多肽药物合成、纯化、分析、质量保证、活性测定、制剂工艺等方面形成了一整套成熟的技术工艺体系。公司采用的固相合成法可以大大提高特殊位点的氨基酸的偶联效率，提高产成率，降低生产成本。此外，公司还拥有多种先进的修饰技术，如聚乙二醇多肽修饰技术、多重环肽合成技术、多肽降解控制技术等，可以提高多肽药物的稳定性和产效。
343,886,为防止技术失密，华达汽车科技股份有限公司采取了哪些措施？,华达汽车科技股份有限公司,为了防止技术失密，公司建立了严格的技术保密制度，对接触核心技术的员工进行培训和管理，确保技术的安全性和保密性。此外，公司与外协单位也签订了相关协议，规定了技术保密和知识产权保护的相关条款。
344,887,大连派思燃气系统股份有限公司的技术开发机构在何时被认定为省级企业技术中心？,大连派思燃气系统股份有限公司,2013年
345,890,若2011年、2012年深圳信立泰药业股份有限公司未被认定为高新技术企业，则按照新税法规定，公司将分别按照多少税率缴纳企业所得税？,深圳信立泰药业股份有限公司,按照新税法规定，若2011年、2012年未被认定为高新技术企业，则公司将分别按照24%、25%的税率缴纳企业所得税。
346,894,根据该招股意向书，江苏旷达汽车织物集团股份有限公司正在从事研发项目包括哪些？,江苏旷达汽车织物集团股份有限公司,本项目主要原辅材料有聚酯切片、色母粒及纺丝油剂。其中，聚酯切片(POY)、聚酯切片(FDY)、色母粒、POY油剂、FDY油剂、DTY油剂、ATY油剂等为主要原材料。此外，电、煤等能源也是重要的原辅材料。
347,901,海南双成药业股份有限公司的竞争劣势有哪些？,海南双成药业股份有限公司,目前，我国的化学合成多肽药物市场仍然是国外品牌占据主导地位，国内企业虽然开始崛起，但市场份额仍然较小。此外，公司产品线较为单一，主要依赖于注射用胸腺法新一种产品，存在一定的经营风险。另外，虽然公司已经获得了中国国家GMP认证和欧盟GMP认证，但是随着市场的扩大，未来可能会面临更多的国际竞争压力。
348,907,读者出版传媒股份有限公司董事是谁？,读者出版传媒股份有限公司,吉西平、彭长城、董有山、陈泽奎、马永强、陈海平、王卫平
349,909,江苏爱康太阳能科技股份有限公司报告期内第一大客户是谁？,江苏爱康太阳能科技股份有限公司,上海住友商事有限公司
350,915,海南双成药业股份有限公司的经营范围是什么？,海南双成药业股份有限公司, 湖南远志投资有限公司的经营范围为法律、法规允许的房地产业、教育业、高科技产业和实业的投资；商品和技术进出口（法律法规禁止的项目不得经营，法律法规限制的项目，取得许可后方可经营）。
351,916,江苏旷达汽车织物集团股份有限公司是否存在管理风险？有哪些管理风险？,江苏旷达汽车织物集团股份有限公司,存在较大的不确定。因此，存在产业政策实施的有效性不确定的风险。此外，还存在技术风险、管理风险、股市风险等。
352,918,广东银禧科技股份有限公司注册资本是多少？,广东银禧科技股份有限公司,"10,000.00"
353,921,大博医疗科技股份有限公司在2015年受到了哪些行政处罚？,大博医疗科技股份有限公司,无
354,922,2010年和2009年浙江开尔新材料股份有限公司签署的海外项目折合人民币金额分别是多少？,浙江开尔新材料股份有限公司,2010年和2009年签署的海外项目折合人民币金额分别是57927300元和0元。
355,924,湖南长远锂科股份有限公司日常业务的经营主要涉及哪些部门？,湖南长远锂科股份有限公司,五、合并报表范围及变化情况；六、重要会计政策及会计估计；七、非经常性损益；八、报告期内执行的主要税收政策及缴纳的主要税种；九、主要财务指标；十、经营成果分析；十一、资产质量分析；十二、偿债能力、流动性与持续 经营能力分析；十三、报告期重大投资或资本性支出等事项的基本情况；十四、资产负债表日后事项、或有事项、其他重要事项及重大担保、诉讼等事项；十五、募集资金摊薄即期回报及应对措施；十六、新冠疫情对发行人生产经 营和财务状况的影响；十七、财务报告审计截止日后的主要财务信息及经营状况；第九节   募集资金运用与未来发展规划；一、募集资金运用基本情况。
356,926,烟台杰瑞石油服务集团股份有限公司获得过哪些荣誉称号？,烟台杰瑞石油服务集团股份有限公司,荣誉包括：山东省烟台市莱山区观海花园 13号楼（时永航）、湖北省荆州市荆州区龙山寺街 1-1号（田颖）、山东省新泰市新汶办事处新建二路 22号楼（程永峰）、山东省蓬莱市金水街六弄 24号（王敏）、山东省烟台市芝罘区大东夼东南街 60号（张来强）、山东省烟台市莱区新城北街 47号（刘玉桥）、山东省烟台市莱山区澳柯玛大街 7号（王敬亮）、山东省烟台市芝罘区松园里 41-9号（孙英杰）、山东省烟台市莱山区于家滩三街 50号（周作英）。
357,927,为推广IPTV业务并提升山东海看网络科技有限公司IPTV业务知名度，报告期内山东海看网络科技有限公司要主要通过什么方式进行业务宣传？,海看网络科技（山东）股份有限公司, 公司通过多种方式进行业务宣传，如与第三方互联网电视平台合作、参加行业展览、举办线下活动等。同时，公司也重视线上营销，通过社交媒体、官方网站等渠道宣传其IPTV业务。
358,928,南京中电联环保股份有限公司的住所为？,南京中电联环保股份有限公司,南京市江宁经济技术开发区诚信大道1800号
359,929,浙江开尔新材料股份有限公司本次发行拟发行股份多少？发行后总股本为多少？,浙江开尔新材料股份有限公司,本次发行拟发行股份不超过2000万股，占发行后总股本的比例不低于25%。发行后总股本不超过8000万股。
360,930,2018年、2019年及2020年，森赫电梯股份有限公司境外销售收入分别为多少万元？占主营业务收入的比例为多少？,森赫电梯股份有限公司,2018年、2019年及2020年，境外销售收入分别为11751.32万元、9855.10万元和9466.41万元，占主营业务收入的比例分别为26.02%、19.82%和17.81%。
361,932,珠海健帆生物科技股份有限公司计划投资多少资金用于扩建研发中心？,珠海健帆生物科技股份有限公司,"6,850.90万元"
362,933,根据中国证监会颁布的《上市公司行业分类指导》的规定，西安启源机电装备股份有限公司所属的行业大类、中类、小类是什么？,西安启源机电装备股份有限公司,制造业-电气机械和器材制造业-输配电及控制设备制造
363,937,江苏爱康太阳能科技股份有限公司成立时，主要发起人是谁？,江苏爱康太阳能科技股份有限公司,江苏爱康太阳能科技股份有限公司
364,941,2017年1-6月，大博医疗科技股份有限公司水费单价为什么上升？,大博医疗科技股份有限公司,2017年1-6月，水费单价上升是因为2017年1月1日起厦门市污水处理费由每吨1.2元涨至每吨1.5元所致。
365,943,上海真兰仪表科技股份有限公司2020年增资的价格是多少？,上海真兰仪表科技股份有限公司,2020年增资的价格是不能确定的，因为上述材料中没有提供关于2020年增资价格的任何信息。
366,946,2015年至2017年，汉嘉设计集团股份有限公司来自浙江省内的业务收入占公司当期主营业务收入的比例分别是多少？,汉嘉设计集团股份有限公司,"2015年至2017年，来自浙江省内的业务收入占公司当期主营业务收入的比例分别是57.33%,51.19%,57.33%。"
367,947,报告期内云南沃森生物技术股份有限公司销售的自产疫苗产品有哪些？,云南沃森生物技术股份有限公司, Hib、冻干A、C群脑膜炎球菌多糖结合疫苗
368,948,湖南长远锂科股份有限公司的主要产品有哪些？,湖南长远锂科股份有限公司, 公司的主要产品包括三元正极材料、三元前驱体、球镍等。
369,956,为了防范意外事故造成的损失，新疆浩源天然气股份有限公司何时购买了什么保险？,新疆浩源天然气股份有限公司,为了防范意外事故造成的损失，公司已于2010年8月购买了长输管线、中压管网财产保险和公众责任险等。
370,957,武汉兴图新科电子股份有限公司在哪个领域已经成为重要供应商？,武汉兴图新科电子股份有限公司,在军队视频指挥领域，公司已经成为重要供应商。
371,958,2007年度和2008年度杭州中恒电气股份有限公司经销的室内通信电源系统（集采产品）的价格是多少？,杭州中恒电气股份有限公司,2007年度和2008年度经销的室内通信电源系统（集采产品）的价格是1.52万元/套和1.40万元/套。
372,960,根据招股意向书，昇兴集团股份有限公司与下游食品饮料行业中的哪些知名企业结成了良好的合作关系？,昇兴集团股份有限公司,根据以上材料，与下游食品饮料行业中的知名企业结成了良好的合作关系的有：惠尔康、银鹭集团、承德露露、养元饮品、达利集团、中国旺旺、广药王老吉、青岛啤酒、燕京惠泉。因此，答案为“能”。
373,964,项目建成达产后，杭州中恒电气股份有限公司将新增多少套通信电源系统和电力操作电源系统？,杭州中恒电气股份有限公司,一体化电源系统是在电力系统中为了便于维护和集中管理需要，将原各自独立的电力操作电源系统、通信电源系统、逆变电源、不间断电源等整合集成，采用统一的监控单元进行监控，在达到应用功能要求的同时使系统运行更加高效、维护更加方便。与直流电源系统和不间断电源系统分别配置的方案相比较，一体化电源系统具有以下优势：A、一体化电源系统采用系统集成集中监控，简化了电源结构，向模块化、智能化方向发展；B、一体化电源系统可以节省成本，减少占地面积；C、一体化电源系统可以实现远程监控和诊断，提高了系统的可靠性。因此，一体化电源系统是一种高效、智能、可靠的电源解决方案，广泛应用于电力、通信、交通、医疗等领域。
374,965,华达汽车科技股份有限公司的主要原材料是什么？报告期间，主要原材料占公司主营业务成本比例约为多少？,华达汽车科技股份有限公司, 主要原材料是车用板材如冷轧板、镀锌板、镀铝板、不锈钢板等，辅料有焊接螺母、焊接到螺栓、铆钉、支给件、垫片及包装材料。 主营业务成本中直接材料占比在80%左右。
375,966,根据江苏爱康太阳能科技股份有限公司招股意向书，2009年我国太阳能电池产量为多少？,江苏爱康太阳能科技股份有限公司,"3,500"
376,967,与江苏旷达汽车织物集团股份有限公司在行业内形成竞争的汽车内饰面料生产企业的合资企业和内资企业有哪些？,江苏旷达汽车织物集团股份有限公司,瑞安市李尔汽车面料有限公司、青岛福基纺织有限公司、上海申达川岛织物有限公司、武汉博奇汽车装饰布有限公司、上海新纺联汽车内饰有限公司、宏达高科控股股份有限公司
377,969,2017年，汉嘉设计集团股份有限公司因计提应收账款坏账准备产生的资产减值损失是多少？,汉嘉设计集团股份有限公司,2017年，因计提应收账款坏账准备产生的资产减值损失是1340.78万元。
378,971,2008年度、2009年度深圳市铁汉生态环境股份有限公司生态修复工程收入的增长率分别为多少？,深圳市铁汉生态环境股份有限公司,2008年度生态修复工程收入的增长率为36.38%，2009年度生态修复工程收入的增长率为52.22%。
379,972,在本招股意向书的报告期内，常熟风范电力设备股份有限公司的综合毛利率分别为多少？呈现怎样的趋势？,常熟风范电力设备股份有限公司,"综合毛利率分别为31.01%,30.51%,33.97%,呈现上升的趋势。"
380,974,东莞勤上光电股份有限公司应收账款净额在2008年末、2009年末、2010年末和2011年6月30日分别为多少？占资产总额的比重分别为多少？,东莞勤上光电股份有限公司,"应收账款净额在2008年末、2009年末、2010年末和2011年6月30日分别为13,351.25万、18,919.98万、20,323.45万和18,081.68万。占资产总额的比重分别为18.29%、22.67%、24.72%和13.54%。"
381,980,杭州中恒电气股份有限公司面临哪些人力资源方面的风险？,杭州中恒电气股份有限公司,面临的人力资源风险包括：人才流失的风险以及人力资源优势难以得到持续保证的风险。
382,981,根据联化科技股份有限公司招股意见书，精细化工产品与基础化工产品相比有哪些特性？,联化科技股份有限公司," (1) 精细化工产品品种较多，应用领域广泛。
(2) 精细化工产品生产技术较先进，品质要求高。
(3) 精细化工产品附加值和利润率较高。
(4) 精细化工产品生产多以间歇方式小批量生产，生产流程较长，规模小，单元设备投资费用低，但需要精密的工程技术。
(5) 精细化工产品的配方性比较强，配方的微弱差别往往造成产品性能很大变化。"
383,986,浙江开尔新材料股份有限公司的主要原材料有哪些？,浙江开尔新材料股份有限公司,高效节能连续式搪瓷釉料熔炉、纳米自洁搪瓷釉料
384,987,广州中海达卫星导航技术股份有限公司对海外代理商的选择标准是怎样的？,广州中海达卫星导航技术股份有限公司,对于海外代理商的选择，公司设定了较为严格的标准，包括拥有高精度GNSS行业或应用领域经营或从业经验、拥有行业分销渠道、有售后服务能力、具有较高的信用信誉和财务保障能力、拥有一定的社会背景资源。
385,988,深圳市超频三科技股份有限公司目前主要产品是什么？什么是公司未来业务增长的重点产品？,深圳市超频三科技股份有限公司, LED照明散热组件产品是目前公司的主要产品。未来业务增长的重点产品为新型家用小功率LED照明散热组件。
386,992,报告期内，上海真兰仪表科技股份有限公司实际持有的哪些公司由自然人代为持股？何时该部分股份代持予以解除？,上海真兰仪表科技股份有限公司,北京瑞德联由自然人代为持股，2019年7月31日，真诺上海受让了陈红军、涂忠花、朵越实业持有的北京瑞德联共计20%的股份，代持予以解除。
387,996,2007年度，工业业务和贸易业务分别占联化科技股份有限公司毛利比重为多少？,联化科技股份有限公司,根据给定材料，2007年度，工业业务的毛利占比为59.90%，贸易业务的毛利占比为40.10%。因此，答案为“59.90%”和“40.10%”。
388,997,东莞勤上光电股份有限公司实际控制人是谁？持有多少股份？,东莞勤上光电股份有限公司,截至2021年6月30日，勤上光电股份有限公司的前五大股东为东莞勤上集团有限公司、深圳市创新资本投资有限公司、东莞市合盈创业投资有限公司、大庆市中科汇银创业投资有限责任公司和天津达正元股权投资基金合伙企业(有限合伙)，持股比例分别为25.90%、4.37%、4.27%、2.83%和1.88%。
389,999,截至2009年12月31日，兰州海默科技股份有限公司的正式在册员工人数是多少？,兰州海默科技股份有限公司,截至2009年12月31日，的正式在册员工人数是240人。
