,id,question,company,answer
263,755,报告期内，珠海健帆生物科技股份有限公司核心技术产品的销售收入分别是多少？,珠海健帆生物科技股份有限公司,"能
根据给定材料回答问题：
珠海健帆生物科技股份有限公司核心技术产品的销售收入分别是：
28,717.55万元、35,052.35万元和48,388.22万元。"
264,756,截至本招股意向书签署日，确成硅化学股份有限公司拥有几家控股子公司？,确成硅化学股份有限公司,"能
截至本招股意向书签署日，确成硅化学股份有限公司拥有6家控股子公司，分别是无锡东沃特种气体有限公司、确成硅(泰国)有限公司、确成硅(香港)有限公司、确成新材料(江苏)有限公司、上海确成国际贸易有限公司和确成氟硅新材料(苏州)有限公司。"
265,757,报告期内，大博医疗科技股份有限公司主营业务的毛利率是多少？,大博医疗科技股份有限公司,"能否根据给定材料回答问题：能
答案：报告期内，大博医疗科技股份有限公司主营业务的毛利率是79.60%（2017年上半年）。（注：因可比公司尚未披露2017年半年报相关财务数据，未比较2017年1-6月情况。）"
266,761,本次发行前，东莞勤上光电股份有限公司总股本为多少？本次发行的股份约占发行后总股本的比例为多少？,东莞勤上光电股份有限公司,"能
本次发行前，东莞勤上光电股份有限公司总股本为14,050.00万股。本次发行的股份约占发行后总股本的比例为24.39%。"
267,765,报告期内，海南双成药业股份有限公司保护氨基酸的采购量怎样变化？产生这样变化的主要原因是什么？,海南双成药业股份有限公司,"能否根据给定材料回答问题：能
答案： 报告期内，海南双成药业股份有限公司保护氨基酸的采购量逐年下降。其主要原因是公司主导产品“胸腺法新”的生产工艺不断优化使单位产品原材料耗用降低所致。"
268,766,湖南国科微电子股份有限公司所处行业竞争激烈，什么因素可能对公司的成长性带来不利影响？,湖南国科微电子股份有限公司,"能否根据给定材料回答问题：能
答案：公司所处集成电路设计行业已高度市场化，竞争激烈，如果公司的持续创新能力、管理水平、人才储备等内部因素不能适应公司持续快速发展的需要，或国家鼓励软件产业和集成电路产业发展的若干政策（如增值税税收优惠政策）等外部因素发生重大不利变化，将对公司的成长性带来不利影响。"
269,770,兰州海默科技股份有限公司的哪些产品处于推广阶段？,兰州海默科技股份有限公司,"能否根据给定材料回答问题：能
答案： 多相流量计的研发、生产、销售和售后技术服务，移动式多相流量计为油田客户提供油井生产计量、评价测试和勘探测试等服务（统称“移动测井服务”或“多相测井服务”），以及与勘探测试相配套的钻井服务。"
270,771,2008年南京中电联环保股份有限公司营业收入增长主要来源是什么？,南京中电联环保股份有限公司,"能否根据给定材料回答问题：是
答案：2008年南京中电联环保股份有限公司营业收入增长主要来源于“购建固定资产、无形资产和其他长期资产所支付的现金”项目的增加，具体金额436.99万元。"
271,772,在本招股意向书的报告期内，常熟风范电力设备股份有限公司生产所需的主要原材料是什么？,常熟风范电力设备股份有限公司,"能否根据给定材料回答问题：能
答案：公司生产所需的主要原材料包括钢材、锌锭等金属材料。"
272,778,西安启源机电装备股份有限公司战略委员会成员由几名公司董事组成？,西安启源机电装备股份有限公司,"能否根据给定材料回答问题：是
答案：战略委员会成员由五名公司董事组成。"
273,782,截至2010年6月30日，西安启源机电装备股份有限公司在册员工总数为多少人？,西安启源机电装备股份有限公司,"能否根据给定材料回答问题：能
答案：截止2010年6月30日，西安启源机电装备股份有限公司在册员工总数为201人。"
274,788,广东银禧科技股份有限公司设立时的发起人是谁？,广东银禧科技股份有限公司,"能否根据给定材料回答问题: 是
答案：广东银禧科技股份有限公司设立时的发起人是谭颂斌。"
275,790,2017年大博医疗科技股份有限公司收到了哪家公司的侵犯专利诉讼？,大博医疗科技股份有限公司,"能否根据给定材料回答问题：能
答案：2017年大博医疗科技股份有限公司收到了Stryker Corporation的侵犯专利诉讼。"
276,791,珠海健帆生物科技股份有限公司在哪些方面形成了较强的竞争优势？,珠海健帆生物科技股份有限公司,"能否根据给定材料回答问题：是
答案：珠海健帆生物科技股份有限公司在产品质量和技术优势方面形成了较强的竞争优势。公司注重产品研发及技术创新，拥有多项专利和软件著作权，并且通过了多项国际认证。此外，公司还具有完善的质量管理体系和良好的品牌形象。"
277,793,根据武汉兴图新科电子股份有限公司招股意向书，电子信息行业的下游主要包括哪些行业？,武汉兴图新科电子股份有限公司,"能
电子信息行业的下游主要包括政府、电信、金融、教育、医疗、交通等行业。"
278,794,招股意向书中所披露的湖南长远锂科股份有限公司的特别风险因素有哪些？,湖南长远锂科股份有限公司,"能否根据给定材料回答问题：是
答案：湖南长远锂科股份有限公司的特别风险因素包括：""市场竞争加剧的风险"" 和 ""技术更新迭代的风险""。"
279,795,武汉兴图新科电子股份有限公司参与的哪个工程荣获了国家科技进步一等奖？,武汉兴图新科电子股份有限公司,"能否根据给定材料回答问题: 是
答案：某大型研究所牵头承担的“某情报、指挥、控制与通信网络一体化工程”荣获了国家科技进步一等奖。"
280,796,云南沃森生物技术股份有限公司先后承担了多少国家级、省级、市级课题项目？,云南沃森生物技术股份有限公司,"能否根据给定材料回答问题：能
答案：云南沃森生物技术股份有限公司先后承担了1个国家级课题项目、2个省级课题项目、1个市级课题项目。"
281,797,海南双成药业股份有限公司的主导产品是什么？,海南双成药业股份有限公司,"能否根据给定材料回答问题：是
答案：海南双成药业股份有限公司的主导产品是注射用胸腺法新（商品名“基泰”）。"
282,799,截止2006 年6月30日，湖南南岭民用爆破器材股份有限公司是否有长期借款，余额为多少？,湖南南岭民用爆破器材股份有限公司,"能
截止2006年6月30日，湖南南岭民用爆破器材股份有限公司有长期借款，余额为900万元。"
283,800,北京天宜上佳高新材料股份有限公司的控股股东是谁？持有多少的股份？,北京天宜上佳高新材料股份有限公司,"能否根据给定材料回答问题：能
答案：北京天宜上佳高新材料股份有限公司的控股股东是久友和泰，持有25.45%的股份。"
284,801,2007年广东银禧科技股份有限公司收购了银禧工塑多少股份？这次收购的目的是什么？,广东银禧科技股份有限公司,"能否根据给定材料回答问题: 是
答案： 2007年广东银禧科技股份有限公司收购了银禧工塑75%的股份。这次收购的目的是为了整合供应商和客户资源，提升竞争力，同时为了享受国家两免三减半的企业所得税优惠政策。"
285,803,烟台杰瑞石油服务集团股份有限公司的劣势是什么？,烟台杰瑞石油服务集团股份有限公司,"能
根据给定材料可知，烟台杰瑞石油服务集团股份有限公司的劣势有：

  * 公司历史较短，成立时间只有几年；
  * 公司规模较小，资产及营收相对较低；
  * 公司盈利能力一般，近几年的净利润率徘徊在10%左右；
  * 公司的产品线较为单一，主要集中在石油钻采设备领域。

这些劣势可能会限制公司的增长潜力和发展空间。"
286,811,截至2017年12月31日，汉嘉设计集团股份有限公司无形资产原值为多少？ 账面价值为多少？,汉嘉设计集团股份有限公司,"能
截至2017年12月31日，汉嘉设计集团股份有限公司无形资产原值为13,422,548.40元，账面价值为9,534,612.07元。"
287,813,2007年度，联化科技股份有限公司向欧盟出口的销售收入占公司工业业务收入的比重是多少？,联化科技股份有限公司,"能
2007年度，联化科技股份有限公司向欧盟出口的销售收入占比为90%。"
288,815,报告期各期，深圳市铁汉生态环境股份有限公司 经营活动产生的现金流量净额分别为多少？,深圳市铁汉生态环境股份有限公司,"能否根据给定材料回答问题：能
答案：6,659.28万元、10,802.32万元、17,723.95万元和20,249.98万元"
289,818,珠海健帆生物科技股份有限公司的产品已覆盖全国多少个省市和医院？,珠海健帆生物科技股份有限公司,"能否根据给定材料回答问题：是
答案：公司产品已覆盖全国32个省市和近700家医院。"
290,821,根据招股意向书，预计昇兴集团股份有限公司2015年1-3月实现销售收入的范围是？,昇兴集团股份有限公司,"根据招股意向书，预计昇兴集团股份有限公司2015年1-3月实现销售收入的范围是？回答能
答案：根据招股意向书，无法准确预测昇兴集团股份有限公司2015年1-3月实现销售收入的具体范围。"
291,826,烟台杰瑞石油服务集团股份有限公司的产品和服务主要应用于哪个行业？,烟台杰瑞石油服务集团股份有限公司,"能否根据给定材料回答问题: 是
答案： 烟台杰瑞石油服务集团股份有限公司的产品和服务主要应用于石油行业。"
292,827,大博医疗科技股份有限公司合并报表中商誉的金额是多少？,大博医疗科技股份有限公司,"能
根据给定材料，大博医疗科技股份有限公司合并报表中的商誉金额为0."
293,830,兰州海默科技股份有限公司的销售方式主要有哪两种？,兰州海默科技股份有限公司,"能
根据给定材料，兰州海默科技股份有限公司的销售方式主要有两种：产品销售和油田技术服务。"
294,834,2009年南京中电联环保股份有限公司支付给职工以及为职工支付的现金共计为多少？,南京中电联环保股份有限公司,"能否根据给定材料回答问题：能
答案：2009年南京中电联环保股份有限公司支付给职工以及为职工支付的现金共计为1500+64.29=1564.29万元。"
295,836,云南沃森生物技术股份有限公司生产的的冻干A、C群脑膜炎球菌多糖结合疫苗具有怎样的国际地位？,云南沃森生物技术股份有限公司,"能
云南沃森生物技术股份有限公司生产的冻干A、C群脑膜炎球菌多糖结合疫苗具有较高的安全性和有效性，多项指标高于欧洲药典标准。此外，该疫苗采用冻干剂型，能够保证疫苗在有效期内的安全性和有效性。该疫苗还具有较强的专利技术基础，并获得了国家863重大项目和国家发改委的支持。"
296,837,浙江双飞无油轴承股份有限公司收入是否与其下游客户规模匹配？,浙江双飞无油轴承股份有限公司,能
297,843,内蒙古君正能源化工股份有限公司发行前每股净资产为多少元？,内蒙古君正能源化工股份有限公司,"能否根据给定材料回答问题：能
答案：8.1672"
298,844,兰州海默科技股份有限公司的实际控制人是谁？,兰州海默科技股份有限公司,"能
窦剑文"
299,847,深圳信立泰药业股份有限公司注射盐酸头孢吡肟（信力威、1.0 克装）在2006 年、2007 年、2008 年、2009 年1-6 月的最高零售价格分别为多少？,深圳信立泰药业股份有限公司,"能
2006年、2007年、2008年、2009年1-6月深圳信立泰药业股份有限公司注射盐酸头孢吡肟（信力威、1.0克装）的最高零售价格分别为：50.70元、53.00元、56.00元、59.00元。"
300,851,广东银禧科技股份有限公司的控股股东是谁？,广东银禧科技股份有限公司,"能否根据给定材料回答问题: 是
答案： 广东银禧科技股份有限公司的控股股东是谭颂斌。"
301,853,目前新疆浩源天然气股份有限公司的上游供应商是？,新疆浩源天然气股份有限公司,"能
上游供应商是中国石油天然气集团有限公司。"
302,854,大博医疗科技股份有限公司的主要技术有哪些？,大博医疗科技股份有限公司,"能
以下是大博医疗科技股份有限公司的主要技术:
(1) 髙分子内固定技术 (2) 多孔钽金属植入物技术 (3) 可吸收界面螺钉技术 (4) 钛合金椎间融合器技术 (5) PEEKEK 胶原蛋白界面螺钉技术 (6) 高性能生物陶瓷髋关节假体技术 (7) 微创脊柱手术内固定技术 (8) 可锁定椎弓根螺钉技术 (9) 椎间孔镜技术 (10) 经皮微创手术内固定技术 (11) 扩大内植物通道螺钉技术 (12) 颅颌面钛网修复技术 (13) 骨盆骨折钛网内固定技术 (14) 复合人工骨技术 (15) 高性能生物陶瓷髋臼技术 (16) 微创胸腔外科手术内固定技术 (17) 脊柱骨折椎体成形术技术 (18) 股骨头坏死重建术技术 (19) 颈椎前路内固定技术 (20) 颞下颌关节置换技术"
303,855,上海真兰仪表科技股份有限公司何时完成与主业不相关的电气业务剥离？,上海真兰仪表科技股份有限公司,"能否根据给定材料回答问题：能
答案：2020年9月14日，真兰管业完成了本次股权转让的工商变更登记，剥离了电气业务。"
304,857,读者出版传媒股份有限公司的主要业务是什么？,读者出版传媒股份有限公司,"能否根据给定材料回答问题：能
答案：读者出版传媒股份有限公司的主要业务包括证券法律部、发展规划部、信息中心、营销中心、甘肃教材出版中心、读者杂志社、期刊出版中心等七个部门，主要负责公司的证券及投资事务管理工作、行业和产业政策研究、公司战略发展规划和经营计划的拟定、实施管理、数字化工程平台的搭建与实施、组织出版数字化《读者》及对其他出版内容进行数字化处理、负责统筹公司营销政策、参与公司重大选题项目论证、负责组织公司期刊、图书及其他数字产品的市场开拓、营销推广、招揽广告单位等工作以及甘肃省教材市场的开发、维护及售后服务等方面的工作。此外，还包括甘肃飞天电子音像出版社有限责任公司、甘肃民族出版社有限责任公司等十二家全资子公司的经营管理。"
305,862,北京天宜上佳高新材料股份有限公司的注册资本是多少？,北京天宜上佳高新材料股份有限公司,"能
答案：北京天宜上佳新材料股份有限公司的注册资本是10,021.4297万元。"
306,866,2015年2016 年，汉嘉设计集团股份有限公司主营业务成本中，人工费用占主营业务成本比例分别为多少？,汉嘉设计集团股份有限公司,"能
2015年，汉嘉设计集团股份有限公司主营业务成本中，人工费用占比为64.84%；2016年，汉嘉设计集团股份有限公司主营业务成本中，人工费用占比为62.58%。"
307,867,浙江双飞无油轴承股份有限公司客户为哪些行业的企业？,浙江双飞无油轴承股份有限公司,"能否根据给定材料回答问题：是
答案：浙江双飞无油轴承股份有限公司的客户来自汽车制造、工程机械、模具制造、液压设备、塑料机械等十几个行业。"
308,868,湖南长远锂科股份有限公司的采购模式是怎样的？,湖南长远锂科股份有限公司,"能否根据给定材料回答问题: 是
答案：湖南长远锂科股份有限公司的采购模式主要是以销定产、以产定采的采购模式。每月召开订单评审会，根据销售计划制定月度生产计划，根据生产计划制定月度采购计划，按计划实施采购。此外，公司会对主要原材料价格进行跟踪与研判，按市场走势及时调整采购量与采购频率。同时，公司会根据供应商的资质和产品质量等因素，对供应商进行分类管理和合格供应商管理体系。"
309,871,浙江开尔新材料股份有限公司成立时主要产品有什么？,浙江开尔新材料股份有限公司,"能否根据给定材料回答问题: 是
答案：浙江开尔新材料股份有限公司成立时主要产品有建筑装饰用搪瓷钢板、搪瓷波纹板传热元件。"
310,878,青海互助青稞酒股份有限公司本次发行后总股本不超过多少？,青海互助青稞酒股份有限公司,"能
答案：390,000,000股"
311,880,华达汽车科技股份有限公司的下游行业是什么？主要客户有哪些？,华达汽车科技股份有限公司,"能否根据给定材料回答问题：能
答案：华达汽车科技股份有限公司的下游行业是汽车行业，主要客户有上海大众、一汽大众、东风日产、神龙汽车、长安福特等。"
312,881,根据读者出版传媒股份有限公司招股意向书，2013年我国新闻出版产业的利润总额是多少？,读者出版传媒股份有限公司,不能根据给定材料回答问题。
313,884,内蒙古君正能源化工股份有限公司产业链的核心环节是什么？,内蒙古君正能源化工股份有限公司,"能
内蒙古君正能源化工股份有限公司产业链的核心环节是 PVC、烧碱的生产，以及电石、煤炭等原材料的采购和销售。"
314,885,海南双成药业股份有限公司的核心技术优势是什么？,海南双成药业股份有限公司,"能否根据给定材料回答问题: 是
答案： 海南双成药业股份有限公司的核心技术优势包括以下几个方面：
1. 公司拥有完整的自主研发团队，其中包括研发部门、质量保证部门、注册法规部门等多个子部门，形成了从项目调研、小试、中试到生产工艺放大及质量控制研究的全方位研发流程。
2. 公司注重技术创新和知识产权保护，截至2021年6月30日，公司拥有专利49项，其中发明专利33项，实用新型专利16项。
3. 公司拥有一支高素质的管理团队和技术团队，其中包括多名博士和硕士研究生，以及多名高级工程师和执业药师等专业人士。
4. 公司与多家知名高校和医疗机构合作，进行新药研发和临床试验，同时不断引进国际先进的技术和人才，提升自身核心竞争力。"
315,886,为防止技术失密，华达汽车科技股份有限公司采取了哪些措施？,华达汽车科技股份有限公司,"能
完整内容："
316,887,大连派思燃气系统股份有限公司的技术开发机构在何时被认定为省级企业技术中心？,大连派思燃气系统股份有限公司,"能否根据给定材料回答问题：能
答案：2013年10月，公司技术开发机构被认定为省级企业技术中心。"
317,890,若2011年、2012年深圳信立泰药业股份有限公司未被认定为高新技术企业，则按照新税法规定，公司将分别按照多少税率缴纳企业所得税？,深圳信立泰药业股份有限公司,"能否根据给定材料回答问题: 可以
答案： 24%, 25%"
318,894,根据该招股意向书，江苏旷达汽车织物集团股份有限公司正在从事研发项目包括哪些？,江苏旷达汽车织物集团股份有限公司,"能否根据给定材料回答问题：能
答案：公司技术研究开发部门为产品开发部和测试中心，通过与东华大学等院校、科研机构进行合作。报告期内研发支出如下：
(二)正在从事的研发项目情况
公司技术研究开发部门为产品开发部和测试中心，通过与东华大学等院校、科研机构进行合作。报告期内研发支出如下：
1. 高档仿真超纤绒布的开发 项目目的：替代进口产品，降低汽车内饰件的成本 项目进展：小试阶段
2. 车用阻燃内饰材料的开发 项目目的：满足汽车制造厂商对内饰件燃烧特性的要求 项目进展：小试阶段
3. 多功能复合内饰材料的开发 项目目的：满足汽车制造厂商对内饰件多功能性的要求 项目进展：小试阶段
4. 环保型内饰材料的开发 项目目的：满足汽车制造厂商对内饰件环保性能的要求 项目进展：小试阶段"
319,901,海南双成药业股份有限公司的竞争劣势有哪些？,海南双成药业股份有限公司,"能否根据给定材料回答问题: 是
答案： 海南双成药业股份有限公司的竞争劣势主要有以下几点：
1. 公司规模较小，市场份额较低；
2. 产品线较为单一，缺乏多元化经营策略；
3. 营销网络不够健全，市场渗透率不高；
4. 对少数供应商存在依赖，原材料采购风险较高。"
320,907,读者出版传媒股份有限公司董事是谁？,读者出版传媒股份有限公司,"能否根据给定材料回答问题: 是
答案：读者出版传媒股份有限公司的发起人为读者集团、甘肃国投、中国化工、酒钢集团和时代出版。其中，读者集团以经评估后与主营业务相关 的全部经营性及辅助配套净资产 13,777.97 万元，以货币出资 145 万元，认缴注册资本9,600万元；甘肃国投、中国化工、时代出版、酒钢集团均以货币出资145万元，各认缴注册资本人民币100万元。此外，甘肃省人民政府也出具了确认意见。因此，可以说读者出版传媒股份有限公司已经完成了各项审批程序，具备了设立所需的条件。"
321,909,江苏爱康太阳能科技股份有限公司报告期内第一大客户是谁？,江苏爱康太阳能科技股份有限公司,"能否根据给定材料回答问题：能
答案：江苏爱康太阳能科技股份有限公司报告期内第一大客户是无锡尚德。"
322,915,海南双成药业股份有限公司的经营范围是什么？,海南双成药业股份有限公司,"能否根据给定材料回答问题：是
答案：海南双成药业股份有限公司的经营范围是化学合成多肽药物的研发、生产和销售。"
323,916,江苏旷达汽车织物集团股份有限公司是否存在管理风险？有哪些管理风险？,江苏旷达汽车织物集团股份有限公司,"能
根据给定材料，江苏旷达汽车织物集团股份有限公司存在一定的管理风险，主要包括以下方面：
1. 公司治理水平不高。由于公司成立时间较短，各项内部管理制度需要不断完善和提高。同时，公司的实际控制人为自然人沈介良，持股比例较高，可能会影响公司治理结构的稳定性和有效性。
2. 经营风险。公司主要从事车内饰面料的研发、生产和销售，市场竞争激烈，如果不能及时适应市场变化和客户需求，可能会对公司的经营造成影响。
3. 原材料价格波动风险。公司主要原材料为化工产品，价格受国际市场行情影响较大，若原材料价格上涨过快，将对公司盈利能力产生负面影响。
4. 应收账款回收风险。随着公司业务规模的扩大，应收账款余额逐年增加，如果客户信用状况恶化或者无法按时支付货款，将会对公司资金周转和经营业绩产生不良影响。"
324,918,广东银禧科技股份有限公司注册资本是多少？,广东银禧科技股份有限公司,"能否根据给定材料回答问题：是
答案：7,500万元"
325,921,大博医疗科技股份有限公司在2015年受到了哪些行政处罚？,大博医疗科技股份有限公司,"能否根据给定材料回答问题：能
答案：大博医疗科技股份有限公司在2015年没有受到行政处罚。"
326,922,2010年和2009年浙江开尔新材料股份有限公司签署的海外项目折合人民币金额分别是多少？,浙江开尔新材料股份有限公司,"能否根据给定材料回答问题：能
答案：根据给定材料，2010年浙江开尔新材料股份有限公司签署的海外项目折合人民币金额是29,628,000.00元，2009年浙江开尔新材料股份有限公司签署的海外项目折合人民币金额是29,628,000.00元。"
327,924,湖南长远锂科股份有限公司日常业务的经营主要涉及哪些部门？,湖南长远锂科股份有限公司,"能
董事会审计委员会、董事会提名委员会、董事会薪酬与考核委员会、董事会战略委员会"
328,926,烟台杰瑞石油服务集团股份有限公司获得过哪些荣誉称号？,烟台杰瑞石油服务集团股份有限公司,"能否根据给定材料回答问题: 是
答案： 烟台杰瑞石油服务集团股份有限公司获得了""山东省著名商标""、""山东省守合同重信用企业""、""AAA级信誉企业""等荣誉称号。"
329,928,南京中电联环保股份有限公司的住所为？,南京中电联环保股份有限公司,"能
南京中电联环保股份有限公司的住所为：江苏省南京市江宁经济开发区诚信大道1800号。"
330,929,浙江开尔新材料股份有限公司本次发行拟发行股份多少？发行后总股本为多少？,浙江开尔新材料股份有限公司,"能否根据给定材料回答问题：能
答案： 
本次股票发行后拟在创业板市场上市，该市场具有较高的投资风险。创业
板公司具有业绩不稳定、经营风险高、退市风险大等特点，投资者面临较大的市
场风险。投资者应充分了解创业板市场的投资风险及本公司所披露的风险因素，审
慎作出投资决定。"
331,930,2018年、2019年及2020年，森赫电梯股份有限公司境外销售收入分别为多少万元？占主营业务收入的比例为多少？,森赫电梯股份有限公司,"能
2018年、2019年及2020年，森赫电梯股份有限公司境外销售收入分别为13473.79万元、15845.58万元、20982.98万元。占主营业务收入的比例为22.39%、25.65%、28.91%。"
332,932,珠海健帆生物科技股份有限公司计划投资多少资金用于扩建研发中心？,珠海健帆生物科技股份有限公司,"能否根据给定材料回答问题：是
答案：7,208.00万元"
333,933,根据中国证监会颁布的《上市公司行业分类指导》的规定，西安启源机电装备股份有限公司所属的行业大类、中类、小类是什么？,西安启源机电装备股份有限公司,"能
西安启源机电装备股份有限公司属于制造业，细分行业为输配电及控制设备制造业。"
334,937,江苏爱康太阳能科技股份有限公司成立时，主要发起人是谁？,江苏爱康太阳能科技股份有限公司,"能否根据给定材料回答问题：是
答案：江阴爱康太阳能器材有限公司（后更名为江苏爱康太阳能科技有限公司）成立时，主要发起人为邹承慧。"
335,941,2017年1-6月，大博医疗科技股份有限公司水费单价为什么上升？,大博医疗科技股份有限公司,"能
2017年1-6月，大博医疗科技股份有限公司水费单价上升是因为2017年1月1日起厦门市污水处理费由每吨1.2元涨至每吨1.5元所致。"
336,943,上海真兰仪表科技股份有限公司2020年增资的价格是多少？,上海真兰仪表科技股份有限公司,"能
2020年，上海真兰仪表科技股份有限公司增资的价格是15元/股。"
337,946,2015年至2017年，汉嘉设计集团股份有限公司来自浙江省内的业务收入占公司当期主营业务收入的比例分别是多少？,汉嘉设计集团股份有限公司,"能
2015年至2017年，汉嘉设计集团股份有限公司来自浙江省内的业务收入占公司当期主营业务收入的比例分别为55.29%，51.19%，57.33%。"
338,947,报告期内云南沃森生物技术股份有限公司销售的自产疫苗产品有哪些？,云南沃森生物技术股份有限公司,"能否根据给定材料回答问题: 是
答案：云南沃森生物技术股份有限公司销售的自产疫苗产品包括:Hib疫苗和冻干A、C群脑膜炎球菌多糖结合疫苗。"
339,948,湖南长远锂科股份有限公司的主要产品有哪些？,湖南长远锂科股份有限公司,"能
湖南长远锂科股份有限公司的主要产品包括三元正极材料及前驱体、钴酸锂正极材料、球镍等。"
340,956,为了防范意外事故造成的损失，新疆浩源天然气股份有限公司何时购买了什么保险？,新疆浩源天然气股份有限公司,"能否根据给定材料回答问题：是
答案：新疆浩源天然气股份有限公司于2010年8月购买了长输管线、中压管网财产保险和公众责任险等。"
341,957,武汉兴图新科电子股份有限公司在哪个领域已经成为重要供应商？,武汉兴图新科电子股份有限公司,"能否根据给定材料回答问题: 是
答案： 武汉兴图新科电子股份有限公司在军队专用视频应用领域已经成为重要供应商。"
342,958,2007年度和2008年度杭州中恒电气股份有限公司经销的室内通信电源系统（集采产品）的价格是多少？,杭州中恒电气股份有限公司,"能否根据给定材料回答问题: 可以
答案：2007年度和2008年度杭州中恒电气股份有限公司经销的室内通信电源系统（集采产品）的价格是265.80元/台。"
343,960,根据招股意向书，昇兴集团股份有限公司与下游食品饮料行业中的哪些知名企业结成了良好的合作关系？,昇兴集团股份有限公司,根据招股意向书，昇兴集团股份有限公司与下游食品饮料行业中的多家知名企业结成了良好的合作关系，包括惠尔康、银鹭集团、承德露露、养元饮品、达利集团、中国旺旺、广药王老吉、青岛啤酒、燕京惠泉等。
344,964,项目建成达产后，杭州中恒电气股份有限公司将新增多少套通信电源系统和电力操作电源系统？,杭州中恒电气股份有限公司,"能否根据给定材料回答问题：能
答案：无"
345,965,华达汽车科技股份有限公司的主要原材料是什么？报告期间，主要原材料占公司主营业务成本比例约为多少？,华达汽车科技股份有限公司,"能
华达汽车科技股份有限公司的主要原材料是车用板材和管材。报告期间，主要原材料占公司主营业务成本比例约为80%。"
346,966,根据江苏爱康太阳能科技股份有限公司招股意向书，2009年我国太阳能电池产量为多少？,江苏爱康太阳能科技股份有限公司,"能否根据给定材料回答问题：能
答案：2009年我国太阳能电池产量为872.00万美元。"
347,967,与江苏旷达汽车织物集团股份有限公司在行业内形成竞争的汽车内饰面料生产企业的合资企业和内资企业有哪些？,江苏旷达汽车织物集团股份有限公司,"能否根据给定材料回答问题：能
答案： 江苏旷达汽车织物集团股份有限公司的主要竞争对手包括合资企业和内资企业。其中，合资企业主要有延锋伟世通汽车饰件系统有限公司、长春佛吉亚旭阳内饰件有限公司、北京彼岸德川汽车部件有限公司等；内资企业主要有常熟市汽车内饰件有限公司、浙江天成汽车部件有限公司、恒力集团汽车内饰材料有限公司等。这些企业在汽车内饰面料生产领域均具有一定的实力和技术水平，与江苏旷达汽车织物集团股份有限公司形成了竞争态势。"
348,969,2017年，汉嘉设计集团股份有限公司因计提应收账款坏账准备产生的资产减值损失是多少？,汉嘉设计集团股份有限公司,"能
2017年，汉嘉设计集团股份有限公司因计提应收账款坏账准备产生的资产减值损失是10,487,456.72元。"
349,971,2008年度、2009年度深圳市铁汉生态环境股份有限公司生态修复工程收入的增长率分别为多少？,深圳市铁汉生态环境股份有限公司,"能
2008年度、2009年度深圳市铁汉生态环境股份有限公司生态修复工程收入的增长率分别为62.08%和62.21%。"
350,972,在本招股意向书的报告期内，常熟风范电力设备股份有限公司的综合毛利率分别为多少？呈现怎样的趋势？,常熟风范电力设备股份有限公司,"能
综合毛利率分别为22.41%，22.27%，21.83%，22.71%，呈现平稳的趋势。"
351,974,东莞勤上光电股份有限公司应收账款净额在2008年末、2009年末、2010年末和2011年6月30日分别为多少？占资产总额的比重分别为多少？,东莞勤上光电股份有限公司,"能否根据给定材料回答问题：能
答案：东莞勤上光电股份有限公司应收账款净额在2008年末、2009年末、2010年末和2011年6月30日分别为0.89亿元、1.72亿元、2.66亿元和3.53亿元。占资产总额的比重分别为22.89%、25.62%、30.83%和38.34%。"
352,980,杭州中恒电气股份有限公司面临哪些人力资源方面的风险？,杭州中恒电气股份有限公司,"能否根据给定材料回答问题：能
答案：公司最近几年来，核心管理团队未发生重大变化，但随着公司发展壮大，可能存在人才短缺的风险。此外，公司在人力资源管理方面可能还需要继续完善相关的制度和流程，以更好地吸引、培养和留住优秀的人才。"
353,981,根据联化科技股份有限公司招股意见书，精细化工产品与基础化工产品相比有哪些特性？,联化科技股份有限公司,"能否根据给定材料回答问题: 是
答案： 
1. 精细化工行业是化学工业中生产精细化化工产品的部门，精细化工产品又称为精细化学品或专用化学品，与通用化学产品或大宗化学品相区别。
2. 精细化工是一个国家综合技术水平的重要标志之一，其基本特征是以高新技术为全球经济及人民生活生产高质量、多品种、专用或多功能的精细化学品。
3. 从上世纪70年代以来，一些工业发达国家相继将化学工业发展的战略重点转向精细化工，加快发展精细化工已成为世界性趋势。
4. 精细化工产品的产业链主要包括基础化工原料、精细化工中间体、精细化成品等环节。"
354,986,浙江开尔新材料股份有限公司的主要原材料有哪些？,浙江开尔新材料股份有限公司,"能否根据给定材料回答问题: 是
答案： 
本项目生产所需的原材料、辅助材料及能源的供应情况与公司现有产品的供应情况基本相同。具体参见本招股意向书“第六节 业务和技术之四、主营业务基本情况（五）主要原材料及能源供应情况”。"
355,988,深圳市超频三科技股份有限公司目前主要产品是什么？什么是公司未来业务增长的重点产品？,深圳市超频三科技股份有限公司,"能否根据给定材料回答问题：是
答案：深圳市超频三科技股份有限公司目前主要产品包括LED散热器、LED照明灯具和LED背光模组等。未来业务增长的重点产品将是LED散热器和LED照明灯具。"
356,992,报告期内，上海真兰仪表科技股份有限公司实际持有的哪些公司由自然人代为持股？何时该部分股份代持予以解除？,上海真兰仪表科技股份有限公司,"能
以下是上海真兰仪表科技股份有限公司实际持有的由自然人代为持股的公司及其解除时间：
罗德精密五金（芜湖）股份有限公司：2020年
北京瑞德联数据科技有限公司：2018年
鲲彤智能科技（芜湖）有限公司：2018年
因此，该部分股份代持在2020年和2018年予以解除。"
